Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1772099100,0,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1772099101,1,GET,/,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,1,0,277.90466701844707,277.90466701844707,277.90466701844707,277.90466701844707,92.0
1772099101,1,,Aggregated,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,1,0,277.90466701844707,277.90466701844707,277.90466701844707,277.90466701844707,92.0
1772099102,1,GET,/,0.000000,0.000000,290,290,290,290,290,290,290,290,290,290,290,2,0,280.0,286.16700001293793,277.90466701844707,294.4293330074288,92.0
1772099102,1,,Aggregated,0.000000,0.000000,290,290,290,290,290,290,290,290,290,290,290,2,0,280.0,286.16700001293793,277.90466701844707,294.4293330074288,92.0
1772099103,1,GET,/,0.000000,0.000000,290,290,290,290,290,290,290,290,290,290,290,2,0,280.0,286.16700001293793,277.90466701844707,294.4293330074288,92.0
1772099103,1,,Aggregated,0.000000,0.000000,290,290,290,290,290,290,290,290,290,290,290,2,0,280.0,286.16700001293793,277.90466701844707,294.4293330074288,92.0
1772099104,1,GET,/,1.000000,0.000000,580,580,580,580,580,580,580,580,580,580,580,3,0,290.0,384.90308334197226,277.90466701844707,582.375250000041,92.0
1772099104,1,,Aggregated,1.000000,0.000000,580,580,580,580,580,580,580,580,580,580,580,3,0,290.0,384.90308334197226,277.90466701844707,582.375250000041,92.0
1772099105,1,GET,/,1.000000,0.000000,290,290,580,580,580,580,580,580,580,580,580,4,0,290.0,360.78417699900456,277.90466701844707,582.375250000041,92.0
1772099105,1,,Aggregated,1.000000,0.000000,290,290,580,580,580,580,580,580,580,580,580,4,0,290.0,360.78417699900456,277.90466701844707,582.375250000041,92.0
1772099106,1,GET,/,1.000000,0.000000,290,290,580,580,580,580,580,580,580,580,580,4,0,290.0,360.78417699900456,277.90466701844707,582.375250000041,92.0
1772099106,1,,Aggregated,1.000000,0.000000,290,290,580,580,580,580,580,580,580,580,580,4,0,290.0,360.78417699900456,277.90466701844707,582.375250000041,92.0
1772099107,1,GET,/,0.750000,0.000000,580,580,640,640,640,640,640,640,640,640,640,5,0,290.0,416.53364159865305,277.90466701844707,639.531499997247,92.0
1772099107,1,,Aggregated,0.750000,0.000000,580,580,640,640,640,640,640,640,640,640,640,5,0,290.0,416.53364159865305,277.90466701844707,639.531499997247,92.0
1772099108,1,GET,/,0.800000,0.000000,520,580,580,640,640,640,640,640,640,640,640,6,0,290.0,434.46885399559204,277.90466701844707,639.531499997247,92.0
1772099108,1,,Aggregated,0.800000,0.000000,520,580,580,640,640,640,640,640,640,640,640,6,0,290.0,434.46885399559204,277.90466701844707,639.531499997247,92.0
1772099109,1,GET,/,0.714286,0.000000,520,520,580,580,640,640,640,640,640,640,640,7,0,340.0,421.38738084551215,277.90466701844707,639.531499997247,92.0
1772099109,1,,Aggregated,0.714286,0.000000,520,520,580,580,640,640,640,640,640,640,640,7,0,340.0,421.38738084551215,277.90466701844707,639.531499997247,92.0
1772099110,1,GET,/,0.714286,0.000000,520,520,580,580,640,640,640,640,640,640,640,7,0,340.0,421.38738084551215,277.90466701844707,639.531499997247,92.0
1772099110,1,,Aggregated,0.714286,0.000000,520,520,580,580,640,640,640,640,640,640,640,7,0,340.0,421.38738084551215,277.90466701844707,639.531499997247,92.0
1772099111,1,GET,/,0.750000,0.000000,490,520,580,580,640,640,640,640,640,640,640,8,0,340.0,429.9801926172222,277.90466701844707,639.531499997247,92.0
1772099111,1,,Aggregated,0.750000,0.000000,490,520,580,580,640,640,640,640,640,640,640,8,0,340.0,429.9801926172222,277.90466701844707,639.531499997247,92.0
1772099112,1,GET,/,0.700000,0.000000,490,520,580,580,640,640,640,640,640,640,640,9,0,380.0,424.33106010624516,277.90466701844707,639.531499997247,92.0
1772099112,1,,Aggregated,0.700000,0.000000,490,520,580,580,640,640,640,640,640,640,640,9,0,380.0,424.33106010624516,277.90466701844707,639.531499997247,92.0
1772099113,1,GET,/,0.700000,0.000000,490,490,520,520,640,640,640,640,640,640,640,9,0,380.0,424.33106010624516,277.90466701844707,639.531499997247,92.0
1772099113,1,,Aggregated,0.700000,0.000000,490,490,520,520,640,640,640,640,640,640,640,9,0,380.0,424.33106010624516,277.90466701844707,639.531499997247,92.0
1772099114,1,GET,/,0.700000,0.000000,490,520,590,590,640,640,640,640,640,640,640,10,0,380.0,440.5961332959123,277.90466701844707,639.531499997247,92.0
1772099114,1,,Aggregated,0.700000,0.000000,490,520,590,590,640,640,640,640,640,640,640,10,0,380.0,440.5961332959123,277.90466701844707,639.531499997247,92.0
1772099115,1,GET,/,0.700000,0.000000,520,520,590,590,640,640,640,640,640,640,640,10,0,380.0,440.5961332959123,277.90466701844707,639.531499997247,92.0
1772099115,1,,Aggregated,0.700000,0.000000,520,520,590,590,640,640,640,640,640,640,640,10,0,380.0,440.5961332959123,277.90466701844707,639.531499997247,92.0
1772099116,1,GET,/,0.700000,0.000000,520,520,590,590,650,650,650,650,650,650,650,11,0,490.0,459.9016969018108,277.90466701844707,652.9573329607956,92.0
1772099116,1,,Aggregated,0.700000,0.000000,520,520,590,590,650,650,650,650,650,650,650,11,0,490.0,459.9016969018108,277.90466701844707,652.9573329607956,92.0
1772099117,1,GET,/,0.700000,0.000000,520,590,620,620,650,650,650,650,650,650,650,12,0,490.0,473.24178807806067,277.90466701844707,652.9573329607956,92.0
1772099117,1,,Aggregated,0.700000,0.000000,520,590,620,620,650,650,650,650,650,650,650,12,0,490.0,473.24178807806067,277.90466701844707,652.9573329607956,92.0
1772099118,1,GET,/,0.700000,0.000000,490,590,620,620,650,650,650,650,650,650,650,13,0,490.0,452.3221665294841,201.286707946565,652.9573329607956,92.0
1772099118,1,,Aggregated,0.700000,0.000000,490,590,620,620,650,650,650,650,650,650,650,13,0,490.0,452.3221665294841,201.286707946565,652.9573329607956,92.0
1772099119,1,GET,/,0.700000,0.000000,590,590,620,620,650,650,650,650,650,650,650,13,0,490.0,452.3221665294841,201.286707946565,652.9573329607956,92.0
1772099119,1,,Aggregated,0.700000,0.000000,590,590,620,620,650,650,650,650,650,650,650,13,0,490.0,452.3221665294841,201.286707946565,652.9573329607956,92.0
1772099120,1,GET,/,0.700000,0.000000,590,620,650,650,680,680,680,680,680,680,680,14,0,490.0,468.48252963640596,201.286707946565,678.56725002639,92.0
1772099120,1,,Aggregated,0.700000,0.000000,590,620,650,650,680,680,680,680,680,680,680,14,0,490.0,468.48252963640596,201.286707946565,678.56725002639,92.0
1772099121,1,GET,/,0.700000,0.000000,620,620,650,650,680,680,680,680,680,680,680,14,0,490.0,468.48252963640596,201.286707946565,678.56725002639,92.0
