Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1772069905,0,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1772069906,1,GET,/,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,1,0,650.3854999900796,650.3854999900796,650.3854999900796,650.3854999900796,92.0
1772069906,1,,Aggregated,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,1,0,650.3854999900796,650.3854999900796,650.3854999900796,650.3854999900796,92.0
1772069907,1,GET,/,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,1,0,650.3854999900796,650.3854999900796,650.3854999900796,650.3854999900796,92.0
1772069907,1,,Aggregated,0.000000,0.000000,650,650,650,650,650,650,650,650,650,650,650,1,0,650.3854999900796,650.3854999900796,650.3854999900796,650.3854999900796,92.0
1772069908,1,GET,/,0.000000,0.000000,650,650,650,650,650,650,650,650,650,650,650,2,0,650.3854999900796,650.868916491163,650.3854999900796,651.3523329922464,92.0
1772069908,1,,Aggregated,0.000000,0.000000,650,650,650,650,650,650,650,650,650,650,650,2,0,650.3854999900796,650.868916491163,650.3854999900796,651.3523329922464,92.0
1772069909,1,GET,/,0.500000,0.000000,650,650,650,650,650,650,650,650,650,650,650,3,0,650.3854999900796,651.6186943335924,650.3854999900796,653.1182500184514,92.0
1772069909,1,,Aggregated,0.500000,0.000000,650,650,650,650,650,650,650,650,650,650,650,3,0,650.3854999900796,651.6186943335924,650.3854999900796,653.1182500184514,92.0
1772069910,1,GET,/,0.500000,0.000000,650,650,650,650,650,650,650,650,650,650,650,3,0,650.3854999900796,651.6186943335924,650.3854999900796,653.1182500184514,92.0
1772069910,1,,Aggregated,0.500000,0.000000,650,650,650,650,650,650,650,650,650,650,650,3,0,650.3854999900796,651.6186943335924,650.3854999900796,653.1182500184514,92.0
1772069911,1,GET,/,0.500000,0.000000,650,650,650,650,650,650,650,650,650,650,650,4,0,650.0,650.0433957553469,645.3175000206102,653.1182500184514,92.0
1772069911,1,,Aggregated,0.500000,0.000000,650,650,650,650,650,650,650,650,650,650,650,4,0,650.0,650.0433957553469,645.3175000206102,653.1182500184514,92.0
1772069912,1,GET,/,0.500000,0.000000,650,650,650,650,650,650,650,650,650,650,650,4,0,650.0,650.0433957553469,645.3175000206102,653.1182500184514,92.0
1772069912,1,,Aggregated,0.500000,0.000000,650,650,650,650,650,650,650,650,650,650,650,4,0,650.0,650.0433957553469,645.3175000206102,653.1182500184514,92.0
1772069913,1,GET,/,0.600000,0.000000,650,650,650,650,650,650,650,650,650,650,650,5,0,650.0,647.8528998035472,639.0909159963485,653.1182500184514,92.0
1772069913,1,,Aggregated,0.600000,0.000000,650,650,650,650,650,650,650,650,650,650,650,5,0,650.0,647.8528998035472,639.0909159963485,653.1182500184514,92.0
1772069914,1,GET,/,0.571429,0.000000,650,650,650,660,660,660,660,660,660,660,660,6,0,650.0,649.1056595017047,639.0909159963485,655.3694579924922,92.0
1772069914,1,,Aggregated,0.571429,0.000000,650,650,650,650,660,660,660,660,660,660,660,6,0,650.0,649.1056595017047,639.0909159963485,655.3694579924922,92.0
1772069915,1,GET,/,0.571429,0.000000,650,650,650,660,660,660,660,660,660,660,660,6,0,650.0,649.1056595017047,639.0909159963485,655.3694579924922,92.0
1772069915,1,,Aggregated,0.571429,0.000000,650,650,650,650,660,660,660,660,660,660,660,6,0,650.0,649.1056595017047,639.0909159963485,655.3694579924922,92.0
1772069916,1,GET,/,0.555556,0.000000,650,650,650,650,660,660,660,660,660,660,660,7,0,650.0,649.615333145318,639.0909159963485,655.3694579924922,92.0
1772069916,1,,Aggregated,0.555556,0.000000,650,650,650,650,660,660,660,660,660,660,660,7,0,650.0,649.615333145318,639.0909159963485,655.3694579924922,92.0
1772069917,1,GET,/,0.555556,0.000000,650,650,650,650,660,660,660,660,660,660,660,7,0,650.0,649.615333145318,639.0909159963485,655.3694579924922,92.0
1772069917,1,,Aggregated,0.555556,0.000000,650,650,650,650,660,660,660,660,660,660,660,7,0,650.0,649.615333145318,639.0909159963485,655.3694579924922,92.0
1772069918,1,GET,/,0.600000,0.000000,650,650,650,650,660,660,660,660,660,660,660,8,0,650.0,646.0658122523455,621.2191660015378,655.3694579924922,92.0
1772069918,1,,Aggregated,0.600000,0.000000,650,650,650,650,660,660,660,660,660,660,660,8,0,650.0,646.0658122523455,621.2191660015378,655.3694579924922,92.0
1772069919,1,GET,/,0.600000,0.000000,650,650,650,650,660,660,660,660,660,660,660,9,0,650.0,645.0733100031762,621.2191660015378,655.3694579924922,92.0
